Time,Precinct,Rsq,Feature
05-2019,40,0.379119245,Safety
06-2019,40,0.339194761,Safety
07-2019,40,0.506158263,Safety
08-2019,40,0.592785571,Safety
09-2019,40,0.424244534,Safety
10-2019,40,-0.072689447,Safety
11-2019,40,0.453621944,Safety
12-2019,40,0.643472452,Safety
01-2017,41,0.805391687,Safety
02-2017,41,0.100443422,Safety
03-2017,41,0.40578888,Safety
04-2017,41,0.639542365,Safety
05-2017,41,0.40356635,Safety
06-2017,41,0.041756952,Safety
07-2017,41,-0.015481996,Safety
08-2017,41,0.257080647,Safety
09-2017,41,0.42908532,Safety
10-2017,41,0.170772862,Safety
11-2017,41,0.359564547,Safety
12-2017,41,0.915308631,Safety
01-2018,41,0.356058175,Safety
02-2018,41,0.429873043,Safety
03-2018,41,1.084091133,Safety
04-2018,41,0.374415987,Safety
05-2018,41,0.656486776,Safety
06-2018,41,0.323020636,Safety
07-2018,41,0.510249909,Safety
08-2018,41,0.478043301,Safety
09-2018,41,0.969316651,Safety
10-2018,41,0.516473636,Safety
11-2018,41,0.953885838,Safety
12-2018,41,0.582594756,Safety
01-2019,41,0.514410896,Safety
02-2019,41,0.512727726,Safety
03-2019,41,1.029782596,Safety
04-2019,41,0.56440141,Safety
05-2019,41,0.488272623,Safety
06-2019,41,0.233438426,Safety
07-2019,41,0.623489117,Safety
08-2019,41,0.395584827,Safety
09-2019,41,1.033724389,Safety
10-2019,41,0.172819046,Safety
11-2019,41,0.832970379,Safety
12-2019,41,0.718906165,Safety
01-2017,42,0.662300006,Safety
02-2017,42,0.51219592,Safety
03-2017,42,0.641595775,Safety
04-2017,42,0.588530762,Safety
05-2017,42,0.597141009,Safety
06-2017,42,0.854828604,Safety
07-2017,42,0.370083545,Safety
08-2017,42,0.394826574,Safety
09-2017,42,0.358122722,Safety
10-2017,42,0.770102305,Safety
11-2017,42,0.567011832,Safety
12-2017,42,0.845294673,Safety
01-2018,42,0.555064502,Safety
02-2018,42,0.912918841,Safety
03-2018,42,0.492225894,Safety
04-2018,42,0.655638115,Safety
05-2018,42,0.400884555,Safety
06-2018,42,0.499911677,Safety
07-2018,42,0.542953976,Safety
08-2018,42,0.780424159,Safety
09-2018,42,0.506998409,Safety
10-2018,42,0.741260072,Safety
11-2018,42,0.616944382,Safety
12-2018,42,0.606293099,Safety
01-2019,42,0.691455637,Safety
02-2019,42,0.646912312,Safety
03-2019,42,0.6518473,Safety
04-2019,42,0.172257715,Safety
05-2019,42,-0.226971564,Safety
06-2019,42,0.66806846,Safety
07-2019,42,0.379310683,Safety
08-2019,42,0.754840482,Safety
09-2019,42,0.783200491,Safety
10-2019,42,0.634135789,Safety
11-2019,42,0.482005422,Safety
12-2019,42,0.937252053,Safety
01-2017,43,0.173381206,Safety
02-2017,43,0.817235945,Safety
03-2017,43,0.635362597,Safety
04-2017,43,0.360653509,Safety
05-2017,43,0.664346912,Safety
06-2017,43,0.880042976,Safety
07-2017,43,0.357723651,Safety
08-2017,43,0.55897634,Safety
09-2017,43,0.509441094,Safety
10-2017,43,0.870469289,Safety
11-2017,43,0.461128966,Safety
12-2017,43,0.884768086,Safety
01-2018,43,0.396749857,Safety
02-2018,43,0.85283631,Safety
03-2018,43,0.111617158,Safety
04-2018,43,0.451039854,Safety
05-2018,43,0.798479589,Safety
06-2018,43,0.618491094,Safety
07-2018,43,0.83641402,Safety
08-2018,43,0.117508363,Safety
09-2018,43,0.36133271,Safety
10-2018,43,0.474121613,Safety
11-2018,43,0.799725372,Safety
12-2018,43,0.576051624,Safety
01-2019,43,0.291336448,Safety
02-2019,43,0.215577767,Safety
03-2019,43,0.359049757,Safety
04-2019,43,1.013363578,Safety
05-2019,43,0.952277028,Safety
06-2019,43,0.462920959,Safety
07-2019,43,1.000378353,Safety
08-2019,43,0.392312065,Safety
09-2019,43,0.738570444,Safety
10-2019,43,0.109892614,Safety
11-2019,43,0.523288758,Safety
12-2019,43,0.514410933,Safety
01-2017,44,0.4966559,Safety
02-2017,44,0.838307427,Safety
03-2017,44,0.336114008,Safety
04-2017,44,0.77744327,Safety
05-2017,44,0.706998789,Safety
06-2017,44,1.287131936,Safety
07-2017,44,0.549078277,Safety
08-2017,44,0.538160874,Safety
09-2017,44,0.295888267,Safety
10-2017,44,0.31795563,Safety
11-2017,44,0.41068237,Safety
12-2017,44,0.546776148,Safety
01-2018,44,0.798210001,Safety
02-2018,44,1.032300566,Safety
03-2018,44,0.326571483,Safety
04-2018,44,0.392856439,Safety
05-2018,44,0.366088659,Safety
06-2018,44,0.637558539,Safety
07-2018,44,0.424715119,Safety
08-2018,44,0.268269187,Safety
09-2018,44,0.662406588,Safety
10-2018,44,0.232871871,Safety
11-2018,44,0.347318289,Safety
12-2018,44,0.324382535,Safety
01-2019,44,0.362945126,Safety
02-2019,44,0.359835614,Safety
03-2019,44,0.446520062,Safety
04-2019,44,0.449212935,Safety
05-2019,44,0.204453826,Safety
06-2019,44,0.266052603,Safety
07-2019,44,0.699516865,Safety
08-2019,44,0.529117873,Safety
09-2019,44,0.682942791,Safety
10-2019,44,0.495674477,Safety
11-2019,44,-0.120823084,Safety
12-2019,44,0.611583111,Safety
01-2017,45,0.632532307,Safety
02-2017,45,0.812978025,Safety
03-2017,45,0.46889914,Safety
04-2017,45,0.102654279,Safety
05-2017,45,0.50528785,Safety
06-2017,45,0.511753891,Safety
07-2017,45,1.076507363,Safety
08-2017,45,0.763560951,Safety
09-2017,45,0.834206432,Safety
10-2017,45,0.366947406,Safety
11-2017,45,0.763345816,Safety
12-2017,45,0.975713578,Safety
01-2018,45,0.462715408,Safety
02-2018,45,0.145632086,Safety
03-2018,45,0.949874036,Safety
04-2018,45,0.383388685,Safety
05-2018,45,0.50553462,Safety
06-2018,45,-0.004766116,Safety
07-2018,45,0.162851719,Safety
08-2018,45,0.493294182,Safety
09-2018,45,0.142827553,Safety
10-2018,45,0.59121636,Safety
11-2018,45,0.420785251,Safety
12-2018,45,0.887298587,Safety
01-2019,45,0.48100028,Safety
02-2019,45,0.817303185,Safety
03-2019,45,1.195233027,Safety
04-2019,45,0.215826656,Safety
05-2019,45,0.678056816,Safety
06-2019,45,0.648042184,Safety
07-2019,45,0.336614653,Safety
08-2019,45,0.276819014,Safety
09-2019,45,0.796100148,Safety
10-2019,45,0.586153956,Safety
11-2019,45,0.173889042,Safety
12-2019,45,0.320224266,Safety
01-2017,46,0.474294618,Safety
02-2017,46,0.534381445,Safety
03-2017,46,0.382103816,Safety
04-2017,46,0.336613302,Safety
05-2017,46,0.361302692,Safety
06-2017,46,0.760194363,Safety
07-2017,46,0.663869788,Safety
08-2017,46,0.77199171,Safety
09-2017,46,0.483377057,Safety
10-2017,46,0.232950103,Safety
11-2017,46,0.682643951,Safety
12-2017,46,0.220020808,Safety
01-2018,46,0.57221878,Safety
02-2018,46,0.697349743,Safety
03-2018,46,0.483329326,Safety
04-2018,46,0.71744624,Safety
05-2018,46,1.016850719,Safety
06-2018,46,0.908651312,Safety
07-2018,46,0.563375452,Safety
08-2018,46,0.468962409,Safety
09-2018,46,0.812684065,Safety
10-2018,46,0.163304914,Safety
11-2018,46,0.371899629,Safety
12-2018,46,0.219726596,Safety
01-2019,46,0.60493267,Safety
02-2019,46,1.221855236,Safety
03-2019,46,0.564269835,Safety
04-2019,46,0.194693545,Safety
05-2019,46,0.979450037,Safety
06-2019,46,0.634219275,Safety
07-2019,46,0.278289592,Safety
08-2019,46,0.501757504,Safety
09-2019,46,0.536885095,Safety
10-2019,46,0.829697638,Safety
11-2019,46,0.304065199,Safety
12-2019,46,0.763294294,Safety
01-2017,47,0.585488229,Safety
02-2017,47,0.523132039,Safety
03-2017,47,0.164075867,Safety
04-2017,47,0.292456925,Safety
05-2017,47,0.906244059,Safety
06-2017,47,0.535031207,Safety
07-2017,47,0.634999717,Safety
08-2017,47,0.348729972,Safety
09-2017,47,0.246298942,Safety
10-2017,47,0.459351221,Safety
11-2017,47,0.352782516,Safety
12-2017,47,0.764709583,Safety
01-2018,47,0.683578014,Safety
02-2018,47,0.975492981,Safety
03-2018,47,0.067345335,Safety
04-2018,47,0.41330409,Safety
05-2018,47,0.577539073,Safety
06-2018,47,0.262034895,Safety
07-2018,47,0.25438852,Safety
08-2018,47,0.19462779,Safety
09-2018,47,0.591460877,Safety
10-2018,47,0.880145388,Safety
11-2018,47,0.788614118,Safety
12-2018,47,0.754950475,Safety
01-2019,47,0.444222365,Safety
02-2019,47,0.152608124,Safety
03-2019,47,0.733053712,Safety
04-2019,47,0.513517532,Safety
05-2019,47,0.497579797,Safety
06-2019,47,0.105177981,Safety
07-2019,47,0.456324938,Safety
08-2019,47,0.678705592,Safety
09-2019,47,0.357482115,Safety
10-2019,47,-0.066613131,Safety
11-2019,47,0.557516315,Safety
12-2019,47,0.282591411,Safety
01-2017,48,0.038263035,Safety
02-2017,48,-0.064519449,Safety
03-2017,48,0.187172789,Safety
04-2017,48,0.369437882,Safety
05-2017,48,0.006166728,Safety
06-2017,48,0.308274373,Safety
07-2017,48,0.307018747,Safety
08-2017,48,0.58023958,Safety
09-2017,48,0.443689314,Safety
10-2017,48,0.734935986,Safety
11-2017,48,0.523587084,Safety
12-2017,48,0.92675678,Safety
01-2018,48,0.528431905,Safety
02-2018,48,0.41674189,Safety
03-2018,48,-0.018663421,Safety
04-2018,48,0.533945156,Safety
05-2018,48,0.410318895,Safety
06-2018,48,0.245594634,Safety
07-2018,48,0.370325278,Safety
08-2018,48,0.284536816,Safety
09-2018,48,-0.089813045,Safety
10-2018,48,0.237239276,Safety
11-2018,48,0.539606522,Safety
12-2018,48,0.073958893,Safety
01-2019,48,0.436990164,Safety
02-2019,48,0.234591303,Safety
03-2019,48,1.04886998,Safety
04-2019,48,0.47565016,Safety
05-2019,48,0.673106305,Safety
06-2019,48,0.786854198,Safety
07-2019,48,0.639779198,Safety
08-2019,48,0.924679851,Safety
09-2019,48,0.416250706,Safety
10-2019,48,0.789694297,Safety
11-2019,48,0.301997355,Safety
12-2019,48,0.595018826,Safety
01-2017,49,0.285451667,Safety
02-2017,49,0.380800378,Safety
03-2017,49,0.292304427,Safety
04-2017,49,0.808255879,Safety
05-2017,49,0.647952972,Safety
06-2017,49,0.703381987,Safety
07-2017,49,0.576015569,Safety
08-2017,49,0.762671295,Safety
09-2017,49,0.525053783,Safety
10-2017,49,0.565115036,Safety
11-2017,49,0.588044672,Safety
12-2017,49,0.224771923,Safety
01-2018,49,1.100470871,Safety
02-2018,49,0.562911096,Safety
03-2018,49,0.562269011,Safety
04-2018,49,0.936519062,Safety
05-2018,49,0.577663974,Safety
06-2018,49,0.64654433,Safety
07-2018,49,0.399828781,Safety
08-2018,49,0.306727065,Safety
09-2018,49,0.779302099,Safety
10-2018,49,0.543285311,Safety
11-2018,49,0.239193803,Safety
12-2018,49,0.193478049,Safety
01-2019,49,0.575433829,Safety
02-2019,49,0.602904042,Safety
03-2019,49,0.429332758,Safety
04-2019,49,0.307934874,Safety
05-2019,49,0.384491349,Safety
06-2019,49,0.366405007,Safety
07-2019,49,0.853635454,Safety
08-2019,49,0.324824758,Safety
09-2019,49,0.40097778,Safety
10-2019,49,1.166060918,Safety
11-2019,49,0.374842602,Safety
12-2019,49,0.376536148,Safety
01-2017,50,0.921543389,Safety
02-2017,50,0.490837262,Safety
03-2017,50,0.671052681,Safety
04-2017,50,0.547843362,Safety
05-2017,50,0.625893367,Safety
06-2017,50,1.019135107,Safety
07-2017,50,0.555039198,Safety
08-2017,50,0.591151546,Safety
09-2017,50,0.092185237,Safety
10-2017,50,0.513038173,Safety
11-2017,50,0.595080166,Safety
12-2017,50,0.777073411,Safety
01-2018,50,1.074405002,Safety
02-2018,50,0.324043175,Safety
03-2018,50,0.345742706,Safety
04-2018,50,0.45948482,Safety
05-2018,50,0.730816665,Safety
06-2018,50,0.346592503,Safety
07-2018,50,0.319687334,Safety
08-2018,50,0.41507534,Safety
09-2018,50,0.421148721,Safety
10-2018,50,0.616670639,Safety
11-2018,50,0.453239512,Safety
12-2018,50,-0.018411875,Safety
01-2019,50,0.623961069,Safety
02-2019,50,0.894967174,Safety
03-2019,50,0.46686976,Safety
04-2019,50,0.25625931,Safety
05-2019,50,0.677122327,Safety
06-2019,50,0.436288311,Safety
07-2019,50,0.916423158,Safety
08-2019,50,0.530988821,Safety
09-2019,50,0.439512499,Safety
10-2019,50,0.318936942,Safety
11-2019,50,0.217186887,Safety
12-2019,50,0.647935638,Safety
01-2017,52,0.663933484,Safety
02-2017,52,0.529344612,Safety
03-2017,52,0.314398924,Safety
04-2017,52,0.993651806,Safety
05-2017,52,0.209919734,Safety
06-2017,52,0.40759028,Safety
07-2017,52,0.231081479,Safety
08-2017,52,0.458268521,Safety
09-2017,52,0.568744553,Safety
10-2017,52,0.211384585,Safety
11-2017,52,0.923546336,Safety
12-2017,52,0.457603638,Safety
01-2018,52,0.556810573,Safety
02-2018,52,0.706090473,Safety
03-2018,52,0.874041897,Safety
04-2018,52,0.2354836,Safety
05-2018,52,0.525893379,Safety
06-2018,52,0.339576267,Safety
07-2018,52,0.487026614,Safety
08-2018,52,0.751679565,Safety
09-2018,52,0.533774416,Safety
10-2018,52,0.750613767,Safety
11-2018,52,0.411278827,Safety
12-2018,52,0.719304124,Safety
01-2019,52,0.141338802,Safety
02-2019,52,0.698500173,Safety
03-2019,52,0.343163958,Safety
04-2019,52,0.146356921,Safety
05-2019,52,0.640049726,Safety
06-2019,52,0.310706988,Safety
07-2019,52,0.399535094,Safety
08-2019,52,0.315806453,Safety
09-2019,52,0.094070833,Safety
10-2019,52,0.453222517,Safety
11-2019,52,0.729546451,Safety
12-2019,52,0.551010212,Safety
01-2017,60,0.272609255,Safety
02-2017,60,0.582084768,Safety
03-2017,60,0.546729727,Safety
04-2017,60,0.346613533,Safety
05-2017,60,0.039420433,Safety
06-2017,60,0.589402738,Safety
07-2017,60,0.51207265,Safety
08-2017,60,0.018327732,Safety
09-2017,60,0.138731135,Safety
10-2017,60,0.603090951,Safety
11-2017,60,0.295090616,Safety
12-2017,60,0.714430542,Safety
01-2018,60,0.738262501,Safety
02-2018,60,0.367698563,Safety
03-2018,60,0.479453415,Safety
04-2018,60,0.655454798,Safety
05-2018,60,0.752782758,Safety
06-2018,60,0.355413911,Safety
07-2018,60,0.447270852,Safety
08-2018,60,0.379644728,Safety
09-2018,60,0.667513483,Safety
10-2018,60,0.450689582,Safety
11-2018,60,0.457804004,Safety
12-2018,60,0.702576499,Safety
01-2019,60,0.752876246,Safety
02-2019,60,0.779557506,Safety
03-2019,60,0.852916857,Safety
04-2019,60,0.676964934,Safety
05-2019,60,0.780541777,Safety
06-2019,60,0.741298623,Safety
07-2019,60,1.0059234,Safety
08-2019,60,0.13664219,Safety
09-2019,60,0.050746426,Safety
10-2019,60,0.908026535,Safety
11-2019,60,0.106370726,Safety
12-2019,60,0.377888984,Safety
01-2017,61,0.941833514,Safety
02-2017,61,1.055315212,Safety
03-2017,61,0.670822338,Safety
04-2017,61,0.71471322,Safety
05-2017,61,0.851069568,Safety
06-2017,61,0.589094827,Safety
07-2017,61,0.62217797,Safety
08-2017,61,0.391048257,Safety
09-2017,61,0.536365086,Safety
10-2017,61,0.637327387,Safety
11-2017,61,0.570023726,Safety
12-2017,61,0.67108338,Safety
01-2018,61,0.407477715,Safety
02-2018,61,0.708416664,Safety
03-2018,61,0.590046256,Safety
04-2018,61,0.345940019,Safety
05-2018,61,0.076912872,Safety
06-2018,61,0.323204108,Safety
07-2018,61,0.68960467,Safety
08-2018,61,0.227097438,Safety
09-2018,61,0.272364899,Safety
10-2018,61,0.592994386,Safety
11-2018,61,0.786282521,Safety
12-2018,61,1.34503981,Safety
01-2019,61,0.2874545,Safety
02-2019,61,0.229646501,Safety
03-2019,61,0.641283753,Safety
04-2019,61,0.475827458,Safety
05-2019,61,0.548197952,Safety
06-2019,61,0.807973119,Safety
07-2019,61,0.434655725,Safety
08-2019,61,0.91679322,Safety
09-2019,61,0.356892971,Safety
10-2019,61,0.264768048,Safety
11-2019,61,0.564406054,Safety
12-2019,61,0.348093833,Safety
01-2017,62,0.230077155,Safety
02-2017,62,0.672316471,Safety
03-2017,62,0.9742821,Safety
04-2017,62,0.970479493,Safety
05-2017,62,0.660161126,Safety
06-2017,62,0.494562673,Safety
07-2017,62,0.299953037,Safety
08-2017,62,0.573373106,Safety
09-2017,62,0.52124526,Safety
10-2017,62,0.757200261,Safety
11-2017,62,0.410970695,Safety
12-2017,62,0.378024545,Safety
01-2018,62,0.691464559,Safety
02-2018,62,0.493577222,Safety
03-2018,62,0.591046683,Safety
04-2018,62,0.126625494,Safety
05-2018,62,0.840943381,Safety
06-2018,62,0.52607929,Safety
07-2018,62,0.221470775,Safety
08-2018,62,0.267207174,Safety
09-2018,62,0.697971988,Safety
10-2018,62,0.587777521,Safety
11-2018,62,0.6171217,Safety
12-2018,62,0.573666225,Safety
01-2019,62,0.714630009,Safety
02-2019,62,0.349743843,Safety
03-2019,62,0.224135541,Safety
04-2019,62,0.38808451,Safety
05-2019,62,0.305516407,Safety
06-2019,62,0.337486294,Safety
07-2019,62,0.013612037,Safety
08-2019,62,0.393472531,Safety
09-2019,62,0.328560495,Safety
10-2019,62,1.068571765,Safety
11-2019,62,0.272522983,Safety
12-2019,62,0.675454318,Safety
01-2017,63,0.607059279,Safety
02-2017,63,0.422999336,Safety
03-2017,63,0.35778419,Safety
04-2017,63,0.178721839,Safety
05-2017,63,0.081952122,Safety
06-2017,63,0.613697013,Safety
07-2017,63,1.062051744,Safety
08-2017,63,0.231082084,Safety
09-2017,63,0.404503466,Safety
10-2017,63,0.468916662,Safety
11-2017,63,0.614259139,Safety
12-2017,63,0.698197395,Safety
01-2018,63,0.88449958,Safety
02-2018,63,0.984420672,Safety
03-2018,63,0.442635173,Safety
04-2018,63,0.687765837,Safety
05-2018,63,0.347420884,Safety
06-2018,63,0.898341091,Safety
07-2018,63,0.52946595,Safety
08-2018,63,0.340104483,Safety
09-2018,63,0.085597016,Safety
10-2018,63,0.866850973,Safety
11-2018,63,0.458378719,Safety
12-2018,63,0.531064794,Safety
01-2019,63,0.135040896,Safety
02-2019,63,0.433164358,Safety
03-2019,63,0.214035935,Safety
04-2019,63,0.380413641,Safety
05-2019,63,0.414567809,Safety
06-2019,63,0.454082736,Safety
07-2019,63,0.616338139,Safety
08-2019,63,0.996532139,Safety
09-2019,63,0.292163954,Safety
10-2019,63,0.421716539,Safety
11-2019,63,0.275044755,Safety
12-2019,63,0.302787225,Safety
01-2017,66,0.533275902,Safety
02-2017,66,0.253447098,Safety
03-2017,66,0.219588849,Safety
04-2017,66,0.280746518,Safety
05-2017,66,0.04284611,Safety
06-2017,66,0.503401781,Safety
07-2017,66,0.636753786,Safety
08-2017,66,0.578786743,Safety
09-2017,66,0.573019601,Safety
10-2017,66,0.423606753,Safety
11-2017,66,0.580629817,Safety
12-2017,66,0.587046551,Safety
01-2018,66,0.395092912,Safety
02-2018,66,1.075148271,Safety
03-2018,66,0.145654735,Safety
04-2018,66,0.752171754,Safety
05-2018,66,0.63122869,Safety
06-2018,66,0.252111172,Safety
07-2018,66,0.853083217,Safety
08-2018,66,0.682512091,Safety
09-2018,66,0.519670565,Safety
10-2018,66,0.009614779,Safety
11-2018,66,0.665406,Safety
12-2018,66,0.77982475,Safety
01-2019,66,0.626683616,Safety
02-2019,66,0.653052263,Safety
03-2019,66,0.272364568,Safety
04-2019,66,0.693266327,Safety
05-2019,66,0.564465735,Safety
06-2019,66,0.448320923,Safety
07-2019,66,0.64135647,Safety
08-2019,66,1.047074928,Safety
09-2019,66,0.83981885,Safety
10-2019,66,0.326447238,Safety
11-2019,66,0.822134631,Safety
12-2019,66,0.413195137,Safety
01-2017,67,0.137596774,Safety
02-2017,67,0.03203147,Safety
03-2017,67,0.678136555,Safety
04-2017,67,0.427889407,Safety
05-2017,67,0.763915271,Safety
06-2017,67,0.31027071,Safety
07-2017,67,0.515363629,Safety
08-2017,67,0.604909646,Safety
09-2017,67,0.910009283,Safety
10-2017,67,0.736068105,Safety
11-2017,67,0.733636903,Safety
12-2017,67,0.31909338,Safety
01-2018,67,0.275405986,Safety
02-2018,67,0.156371745,Safety
03-2018,67,0.653605196,Safety
04-2018,67,0.546328023,Safety
05-2018,67,0.576943899,Safety
06-2018,67,0.799113457,Safety
07-2018,67,0.546131778,Safety
08-2018,67,0.109751663,Safety
09-2018,67,0.643776753,Safety
10-2018,67,0.716405737,Safety
11-2018,67,0.699269989,Safety
12-2018,67,0.619065969,Safety
01-2019,67,1.174323983,Safety
02-2019,67,0.262560797,Safety
03-2019,67,0.467292231,Safety
04-2019,67,0.005893573,Safety
05-2019,67,0.363629729,Safety
06-2019,67,0.477588178,Safety
07-2019,67,0.322129473,Safety
08-2019,67,0.535151531,Safety
09-2019,67,0.778820587,Safety
10-2019,67,0.463460987,Safety
11-2019,67,0.732102165,Safety
12-2019,67,0.263662794,Safety
01-2017,68,0.487015303,Safety
02-2017,68,0.413588279,Safety
03-2017,68,0.31679776,Safety
04-2017,68,0.328340786,Safety
05-2017,68,0.772993437,Safety
06-2017,68,0.455433761,Safety
07-2017,68,0.837640007,Safety
08-2017,68,0.506111764,Safety
09-2017,68,0.655871064,Safety
10-2017,68,0.663245804,Safety
11-2017,68,0.577626562,Safety
12-2017,68,0.84581314,Safety
01-2018,68,0.705508288,Safety
02-2018,68,0.238144605,Safety
03-2018,68,0.36311632,Safety
04-2018,68,0.670288373,Safety
05-2018,68,0.422969656,Safety
06-2018,68,0.585169287,Safety
07-2018,68,0.065422796,Safety
08-2018,68,-0.272524068,Safety
09-2018,68,0.52132396,Safety
10-2018,68,0.10253334,Safety
11-2018,68,0.715703821,Safety
12-2018,68,1.073784081,Safety
01-2019,68,0.191246664,Safety
02-2019,68,0.067391382,Safety
03-2019,68,0.567585734,Safety
04-2019,68,0.525587319,Safety
05-2019,68,0.623487806,Safety
06-2019,68,1.218189228,Safety
07-2019,68,0.818863398,Safety
08-2019,68,0.455939428,Safety
09-2019,68,0.922773287,Safety
10-2019,68,0.64007855,Safety
11-2019,68,0.296795086,Safety
12-2019,68,0.192418018,Safety
01-2017,69,0.312636475,Safety
02-2017,69,0.682018738,Safety
03-2017,69,0.59938787,Safety
04-2017,69,0.464268318,Safety
05-2017,69,0.627187887,Safety
06-2017,69,-0.093791634,Safety
07-2017,69,0.443532906,Safety
08-2017,69,0.888780882,Safety
09-2017,69,0.459743555,Safety
10-2017,69,0.206377869,Safety
11-2017,69,0.477139546,Safety
12-2017,69,0.651559928,Safety
01-2018,69,0.275629423,Safety
02-2018,69,0.448725168,Safety
03-2018,69,0.40368047,Safety
04-2018,69,0.733222269,Safety
05-2018,69,0.134086527,Safety
06-2018,69,0.429709933,Safety
07-2018,69,0.798505445,Safety
08-2018,69,0.629057477,Safety
09-2018,69,0.515397431,Safety
10-2018,69,0.709638756,Safety
11-2018,69,0.107771522,Safety
12-2018,69,0.13331538,Safety
01-2019,69,0.509665324,Safety
02-2019,69,1.042935456,Safety
03-2019,69,0.518455464,Safety
04-2019,69,0.687713181,Safety
05-2019,69,0.501421909,Safety
06-2019,69,0.182971604,Safety
07-2019,69,1.085674594,Safety
08-2019,69,0.594270901,Safety
09-2019,69,0.662111974,Safety
10-2019,69,0.486609735,Safety
